,Loan ID,Loan Grade,Term (months),Origination Date,Interest Rate,APR,Origination Fee,Loan Size,Outstanding Principal,Days Late,Delinquency Status,Charged Off Amount,Charged Off Date
45901,L47861,B,60,2016-12-02,15.11,17.75,1008.0,18000.0,16527.31,0,Current,,
66848,L77247,B,36,2017-06-29,9.98,14.06,285.25,5000.0,5000.0,0,Current,,
43890,L45489,C,36,2016-11-04,11.96,16.32,90.0,1500.0,1210.65,0,Current,,
61688,L67591,B,36,2017-05-18,9.99,14.46,248.2,4000.0,3807.84,0,Current,,
43272,L44669,A,36,2016-10-26,6.55,10.43,840.0,15000.0,11928.87,0,Current,,
73741,L81895,E,60,2017-07-17,21.11,24.53,670.5,10000.0,10000.0,0,Current,,
44191,L45843,A,36,2016-11-08,8.18,12.14,280.0,5000.0,3990.5,0,Current,,
9303,L7691,D,36,2015-05-29,16.77,21.25,600.0,10000.0,0.0,0,Matured,,
11525,L11608,D,36,2015-08-20,17.47,21.97,528.0,8800.0,3715.66,0,Current,,
15473,L12965,D,36,2015-09-10,25.27,29.99,372.0,6200.0,2699.96,0,Current,,
31395,L33191,B,36,2016-06-02,11.59,15.63,425.6,7600.0,4535.48,0,Current,,
44088,L45658,A,36,2016-11-07,6.36,10.28,448.0,8000.0,6104.48,0,Current,,
11959,L10741,D,36,2015-08-03,25.27,29.99,1428.0,23800.0,10703.69,0,Current,,
50839,L54775,A,60,2017-02-13,9.67,12.18,840.0,15000.0,14004.35,0,Current,,
50166,L70903,E,60,2017-06-05,22.56,25.64,144.0,2400.0,2377.43,0,Current,,
68599,L75084,B,60,2017-06-21,11.8,14.9,670.5,10000.0,9872.29,0,Current,,
24885,L33656,B,36,2016-06-09,9.1,12.26,246.4,5500.0,3681.46,0,Current,,
66650,L72772,B,60,2017-06-20,13.02,15.62,560.0,10000.0,9890.06,0,Current,,
66073,L72304,B,60,2017-06-12,12.1,14.67,560.0,10000.0,9798.89,0,Current,,
70485,L80452,B,36,2017-07-12,9.86,13.87,896.0,16000.0,16000.0,0,Current,,
22668,L21482,E,36,2015-12-17,21.99,26.62,420.0,7000.0,3871.68,0,Current,,
55740,L60192,AA,60,2017-04-06,7.8,9.01,658.0,23500.0,22527.14,0,Current,,
52446,L55351,E,36,2017-02-21,25.06,29.8,150.0,2500.0,2250.2,0,Current,,
39176,L39694,B,60,2016-08-31,17.1,19.8,834.4,14900.0,0.0,0,Matured,,
4022,L3339,D,36,2015-01-12,18.37,22.9,1020.0,17000.0,0.0,0,Matured,,
12837,L10925,A,36,2015-08-12,7.16,10.66,750.0,15000.0,0.0,0,Matured,,
26976,L28450,B,60,2016-03-17,12.31,14.13,600.0,15000.0,11848.14,0,Current,,
24773,L23476,C,36,2016-01-14,12.67,17.04,600.0,10000.0,2332.92,0,Partially Charged Off,,
69899,L77087,E,60,2017-06-29,17.37,20.29,780.0,13000.0,13000.0,0,Current,,
37095,L37508,D,36,2016-08-03,16.61,21.09,180.0,3000.0,2529.64,120,Delinquent,,
64136,L70186,E,60,2017-05-31,26.55,29.79,300.0,5000.0,4961.27,0,Current,,
51459,L54099,C,36,2017-02-07,13.21,17.62,990.0,16500.0,14558.18,0,Current,,
36346,L37497,B,36,2016-08-02,10.87,14.89,364.0,6500.0,4731.12,0,Current,,
70692,L78327,A,36,2017-07-05,8.13,13.9,80.0,1000.0,504.45,0,Current,,
37509,L37917,B,60,2016-08-08,16.24,18.91,1120.0,20000.0,17422.0,0,Current,,
67033,L73105,E,60,2017-06-14,25.74,29.77,285.76,3800.0,3800.0,18,Delinquent,,
49130,L51478,B,36,2017-01-12,9.14,13.13,560.0,10000.0,8513.39,0,Current,,
23280,L25980,A,36,2016-02-16,8.48,10.71,320.0,10000.0,5587.75,0,Current,,
4718,L3888,D,36,2015-02-03,18.88,23.42,300.0,5000.0,0.0,0,Matured,,
27212,L52551,C,36,2017-01-23,12.64,15.05,101.16,3000.0,2549.56,0,Current,,
38924,L39491,C,36,2016-08-29,12.97,17.35,600.0,10000.0,7234.83,0,Current,,
65939,L75442,E,60,2017-06-22,17.4,20.68,670.5,10000.0,9887.53,0,Current,,
44752,L46928,B,36,2016-11-21,9.28,13.31,840.0,15000.0,11991.24,0,Current,,
13491,L11579,D,36,2015-08-18,15.51,19.96,240.0,4000.0,1656.83,0,Current,,
32281,L31963,B,36,2016-05-09,12.26,16.32,1120.0,20000.0,13130.33,0,Current,,
32949,L32959,D,36,2016-05-31,15.62,19.3,750.0,15000.0,10370.75,0,Current,,
24589,L23554,B,36,2016-01-14,8.41,11.94,500.0,10000.0,5311.47,0,Current,,
1001,L16490,A,36,2015-10-23,6.26,9.2,340.0,8000.0,3504.96,0,Current,,
7680,L6310,A,36,2015-04-22,8.96,12.49,1000.0,20000.0,0.0,0,Matured,,
49379,L51703,B,36,2017-01-17,10.73,14.76,588.0,10500.0,8942.62,0,Current,,
4601,L3742,B,36,2015-01-28,11.1,14.68,800.0,16000.0,0.0,0,Matured,,
61225,L66290,B,36,2017-05-11,10.31,14.37,620.07,11000.0,10470.93,0,Current,,
63993,L70493,B,60,2017-06-01,11.48,14.04,532.0,9500.0,9182.01,0,Current,,
26149,L30552,C,36,2016-04-11,13.78,16.34,442.5,12500.0,0.0,0,Matured,,
119,L251,A,36,2014-06-02,8.39,10.16,450.0,15000.0,0.0,0,Matured,,
2692,L2053,B,36,2014-11-10,10.55,14.12,500.0,10000.0,0.0,0,Matured,,
64215,L70331,E,60,2017-06-01,17.4,20.32,420.0,7000.0,6924.6,0,Current,,
60130,L65814,A,36,2017-05-10,7.48,11.7,297.75,5000.0,4750.72,0,Current,,
23561,L22432,E,36,2015-12-31,25.23,29.95,678.0,11300.0,0.0,181,Charged Off,9261.0,2017-06-02
60160,L65533,D,60,2017-05-09,15.84,18.72,660.0,11000.0,10717.63,0,Current,,
25899,L25537,B,60,2016-02-10,13.57,15.41,860.0,21500.0,16782.63,0,Current,,
63286,L68787,C,36,2017-05-24,11.72,16.09,300.0,5000.0,4749.83,0,Current,,
54408,L57523,B,36,2017-03-13,9.66,13.67,560.0,10000.0,8945.9,0,Current,,
34678,L34943,C,36,2016-06-29,11.97,16.33,360.0,6000.0,4043.31,0,Current,,
45931,L47990,B,36,2016-12-02,12.06,16.11,442.4,7900.0,0.0,0,Matured,,
2937,L2228,A,36,2014-11-17,7.71,10.49,1000.0,25000.0,3066.73,0,Current,,
17004,L15545,C,36,2015-10-13,11.37,15.71,600.0,10000.0,4586.62,0,Current,,
47645,L49857,AA,60,2016-12-21,6.7,7.89,196.0,7000.0,6297.42,0,Current,,
15840,L13934,C,36,2015-09-24,12.86,17.23,300.0,5000.0,0.0,373,Charged Off,4284.5,2016-11-22
67211,L76151,A,60,2017-06-26,10.01,13.16,453.31,6500.0,6500.0,0,Current,,
9310,L7579,A,36,2015-05-27,6.77,10.26,650.0,13000.0,0.0,0,Matured,,
38416,L38736,A,36,2016-08-17,7.72,11.67,571.2,10200.0,7313.76,0,Current,,
58795,L62787,E,60,2017-04-21,20.76,23.78,132.0,2200.0,2089.48,0,Current,,
28758,L56370,B,36,2017-03-02,9.68,13.69,369.6,6600.0,0.0,0,Matured,,
58171,L61918,C,60,2017-04-17,15.07,17.92,300.0,5000.0,4828.33,0,Current,,
17078,L15621,A,36,2015-10-14,6.43,9.92,500.0,10000.0,4085.73,0,Current,,
75289,L85422,B,60,2017-07-27,13.17,16.84,248.54,3200.0,3200.0,0,Current,,
10383,L8742,A,36,2015-06-23,7.91,11.43,1750.0,35000.0,0.0,0,Matured,,
36582,L58359,AA,60,2017-03-21,7.27,8.48,221.2,7900.0,7345.1,0,Current,,
75206,L84649,E,60,2017-07-26,26.06,29.79,471.92,6800.0,6800.0,0,Current,,
2356,L1992,A,36,2014-11-04,8.01,10.8,400.0,10000.0,0.0,0,Matured,,
32325,L32202,C,36,2016-05-16,12.37,15.98,400.0,8000.0,5233.62,0,Current,,
71716,L79418,C,36,2017-07-10,11.96,15.89,379.33,7000.0,7000.0,0,Current,,
58713,L68122,B,60,2017-05-22,12.26,14.84,756.0,13500.0,13138.58,0,Current,,
6315,L5205,C,36,2015-03-20,12.1,16.46,600.0,10000.0,2504.27,0,Current,,
28443,L28587,E,36,2016-03-21,26.02,29.95,355.0,7100.0,0.0,0,Matured,,
37374,L43852,B,36,2016-11-02,9.72,12.51,1189.5,30000.0,23162.07,0,Current,,
40263,L41197,C,36,2016-09-22,12.72,17.09,960.0,16000.0,12178.77,0,Current,,
61234,L67954,E,60,2017-05-19,17.52,20.45,540.0,9000.0,8809.59,0,Current,,
20520,L20202,A,36,2015-12-04,7.3,10.81,300.0,6000.0,3499.06,89,Delinquent,,
72706,L84663,D,36,2017-07-25,13.8,17.52,1016.0,20000.0,20000.0,0,Current,,
26492,L25150,E,36,2016-02-05,25.97,29.9,975.0,19500.0,14079.25,118,Delinquent,,
51070,L80120,C,60,2017-07-12,14.28,17.46,1005.75,15000.0,15000.0,0,Current,,
59893,L67322,B,60,2017-05-17,13.69,16.59,930.75,15000.0,14650.77,0,Current,,
56584,L60976,E,60,2017-04-12,26.54,29.75,138.0,2300.0,2215.31,0,Current,,
56191,L59820,B,36,2017-04-04,9.53,13.53,280.0,5000.0,4635.23,0,Current,,
21160,L20132,D,36,2015-12-02,15.61,20.07,618.0,10300.0,0.0,456,Charged Off,9981.94,2016-08-31
16617,L14286,D,36,2015-09-28,17.64,22.15,2034.0,33900.0,15401.83,0,Current,,
20840,L19549,C,36,2015-11-30,12.34,16.71,300.0,5000.0,0.0,212,Charged Off,3989.86,2017-03-02
2470,L1830,B,36,2014-10-28,9.55,13.09,600.0,12000.0,0.0,0,Matured,,
56360,L62115,E,60,2017-04-18,17.2,20.11,630.0,10500.0,10137.6,0,Current,,
7496,L6068,D,36,2015-04-15,15.22,19.66,420.0,7000.0,0.0,0,Matured,,
49818,L52079,C,36,2017-01-23,14.02,18.44,270.0,4500.0,3671.12,0,Current,,
57935,L61774,C,60,2017-04-17,13.99,16.81,390.0,6500.0,6265.33,0,Current,,
54868,L59319,E,36,2017-03-29,24.98,29.67,60.0,1000.0,943.97,0,Current,,
45651,L48029,A,60,2016-12-05,9.71,12.21,1058.4,18900.0,17131.18,0,Current,,
8988,L21841,B,36,2015-12-23,10.98,13.82,420.0,10500.0,5385.86,0,Current,,
47648,L49881,B,36,2016-12-21,11.92,15.97,593.6,10600.0,8469.49,0,Current,,
34177,L34830,A,36,2016-06-28,5.77,9.68,364.0,6500.0,4460.84,0,Current,,
9890,L8146,D,36,2015-06-09,20.84,25.44,300.0,5000.0,1885.03,0,Current,,
22127,L20818,B,36,2015-12-08,9.4,12.95,450.0,9000.0,4545.31,0,Current,,
72125,L81959,C,60,2017-07-17,14.57,17.87,484.33,7000.0,7000.0,0,Current,,
64284,L70398,AA,60,2017-06-01,8.6,11.08,952.0,17000.0,16770.53,0,Current,,
23265,L31109,E,36,2016-04-25,24.87,27.96,2000.0,50000.0,0.0,0,Matured,,
58336,L62104,D,60,2017-04-18,16.39,19.28,420.0,7000.0,6760.88,0,Current,,
20913,L19818,A,36,2015-11-30,6.82,10.32,950.0,19000.0,9456.87,0,Current,,
53582,L59190,C,36,2017-03-28,12.83,17.23,660.0,11000.0,9960.79,0,Current,,
34945,L35026,E,36,2016-06-30,24.68,29.39,126.0,2100.0,0.0,153,Charged Off,1948.53,2017-06-30
58888,L64579,B,60,2017-05-03,13.65,16.27,1400.0,25000.0,24403.48,0,Current,,
53120,L56233,A,60,2017-02-28,12.49,15.05,784.0,14000.0,13119.13,0,Current,,
34119,L35074,D,36,2016-06-30,15.08,19.52,240.0,4000.0,2862.29,0,Current,,
57093,L60786,E,60,2017-04-11,26.56,29.77,114.0,1900.0,1817.61,0,Current,,
53090,L59091,D,36,2017-03-27,17.16,21.68,420.0,7000.0,6388.08,0,Current,,
74491,L85887,D,36,2017-07-31,14.89,18.77,686.66,13000.0,13000.0,0,Current,,
61470,L66274,C,60,2017-05-11,15.45,18.32,1680.0,28000.0,27741.81,21,Delinquent,,
62770,L69141,D,60,2017-05-26,16.91,19.91,987.68,16000.0,15827.2,6,In Grace,,
44417,L46831,C,36,2016-11-18,13.83,18.24,300.0,5000.0,4057.22,0,Current,,
51966,L54619,C,36,2017-02-13,12.75,17.14,300.0,5000.0,4410.17,0,Current,,
60647,L65565,B,60,2017-05-09,12.18,15.13,477.83,7500.0,7306.34,0,Current,,
14578,L12132,D,36,2015-08-27,25.19,29.91,222.0,3700.0,0.0,518,Charged Off,3697.78,2016-06-30
43671,L45782,A,60,2016-11-15,10.36,12.88,1573.6,28100.0,25124.58,0,Current,,
56097,L59808,B,60,2017-04-04,12.0,14.57,448.0,8000.0,7702.51,0,Current,,
3111,L2820,C,36,2014-12-17,16.84,21.32,360.0,6000.0,1110.11,0,Partially Charged Off,,
56188,L61884,D,36,2017-04-17,13.6,18.02,702.0,11700.0,10788.17,0,Current,,
71607,L79924,D,36,2017-07-11,15.41,19.27,520.5,10000.0,10000.0,0,Current,,
23375,L22144,C,36,2015-12-29,12.0,16.36,1080.0,18000.0,0.0,334,Charged Off,15748.87,2016-12-31
12053,L19226,C,36,2015-11-27,12.44,16.81,180.0,3000.0,0.0,0,Matured,,
18210,L16748,E,36,2015-10-27,25.21,29.93,342.0,5700.0,0.0,0,Matured,,
55627,L60507,A,36,2017-04-10,7.94,11.9,672.0,12000.0,11012.67,0,Current,,
17993,L16317,D,36,2015-10-21,14.96,19.39,900.0,15000.0,0.0,0,Matured,,
9130,L7700,C,36,2015-05-29,13.25,17.64,2100.0,35000.0,0.0,670,Charged Off,34276.96,2016-01-30
71348,L79150,D,60,2017-07-10,16.59,19.83,1067.68,16000.0,16000.0,0,Current,,
8423,L7033,AA,36,2015-05-13,5.96,8.01,120.0,4000.0,702.27,0,Current,,
21038,L20036,E,36,2015-12-02,25.26,29.99,492.0,8200.0,4631.54,0,Current,,
59227,L63713,B,36,2017-04-27,9.84,13.85,716.8,12800.0,11859.75,0,Current,,
47222,L49135,E,36,2016-12-19,25.03,29.75,324.0,5400.0,4648.8,0,Current,,
44034,L46255,B,36,2016-11-15,8.6,12.51,1400.0,25000.0,20011.28,0,Current,,
28793,L27574,C,36,2016-03-04,13.43,17.07,1750.0,35000.0,21153.3,0,Current,,
63753,L69714,B,60,2017-05-30,13.39,16.56,881.66,13000.0,12853.96,0,Current,,
68127,L74468,B,60,2017-06-19,11.05,14.75,208.0,2600.0,2510.37,0,Current,,
2797,L2079,A,36,2014-11-10,8.56,11.36,280.0,7000.0,873.55,0,Current,,
42239,L43524,A,36,2016-10-17,7.49,11.43,476.0,8500.0,6287.56,0,Current,,
37288,L37857,D,36,2016-08-08,18.77,23.31,1200.0,20000.0,0.0,0,Matured,,
12319,L26716,A,36,2016-02-25,8.05,9.6,424.87,18900.0,10531.51,0,Current,,
2101,L1632,AA,36,2014-10-16,6.83,8.9,300.0,10000.0,0.0,0,Matured,,
44064,L47357,E,36,2016-11-28,25.02,29.84,294.0,4900.0,3169.93,0,Current,,
16964,L14898,C,36,2015-10-05,11.75,16.1,570.0,9500.0,0.0,0,Matured,,
68547,L79728,B,36,2017-07-11,10.55,14.58,280.0,5000.0,5000.0,0,Current,,
7236,L9196,A,36,2015-07-01,7.34,10.3,552.5,13000.0,0.0,0,Matured,,
22457,L21249,C,36,2015-12-14,11.78,16.13,1200.0,20000.0,10318.27,0,Current,,
30382,L29168,C,36,2016-03-25,12.49,13.37,205.0,16400.0,9841.58,0,Current,,
31317,L66258,E,60,2017-05-12,17.65,20.68,976.28,15800.0,15140.72,0,Current,,
18247,L17522,A,36,2015-11-04,6.42,9.91,285.0,5700.0,0.0,0,Matured,,
21777,L21772,A,36,2015-12-22,7.41,10.92,500.0,10000.0,0.0,132,Charged Off,6338.68,2017-07-21
55657,L59510,C,36,2017-04-03,13.34,17.74,900.0,15000.0,13963.87,0,Current,,
14320,L11954,D,36,2015-08-26,20.57,25.15,1500.0,25000.0,10830.56,0,Current,,
61860,L69214,B,36,2017-05-26,10.22,13.93,1313.75,25000.0,23766.03,0,Current,,
370,L39830,B,60,2016-09-01,12.01,13.42,1258.8,40000.0,34093.22,0,Current,,
1632,L1317,C,36,2014-09-26,14.84,19.27,1500.0,25000.0,0.0,0,Matured,,
54860,L63910,D,60,2017-04-28,17.02,19.93,360.0,6000.0,5651.83,0,Current,,
16808,L14994,C,36,2015-10-05,11.67,16.02,1200.0,20000.0,6939.8,0,Current,,
7329,L7771,A,36,2015-06-01,8.56,11.54,1212.5,25000.0,7475.7,0,Current,,
56753,L60510,B,60,2017-04-10,12.89,15.48,980.0,17500.0,16864.06,0,Current,,
36831,L36892,A,36,2016-07-26,8.05,12.01,280.0,5000.0,3464.98,0,Current,,
13187,L11188,B,36,2015-08-11,9.98,13.54,1750.0,35000.0,6859.82,0,Current,,
277,L433,A,36,2014-07-08,8.78,11.16,280.0,7000.0,0.0,0,Matured,,
38348,L38612,E,36,2016-08-16,25.2,29.92,486.0,8100.0,6226.53,0,Current,,
7981,L6690,A,36,2015-05-04,7.69,11.19,300.0,6000.0,0.0,0,Matured,,
15772,L13163,B,36,2015-09-14,10.72,14.29,375.0,7500.0,3202.87,0,Current,,
10559,L9036,A,36,2015-07-01,7.39,10.89,1000.0,20000.0,6534.61,0,Current,,
69499,L78361,A,60,2017-07-05,10.39,12.92,448.0,8000.0,8000.0,0,Current,,
4420,L3746,B,36,2015-01-29,8.9,12.43,250.0,5000.0,761.64,0,Current,,
26420,L25111,C,36,2016-02-04,13.73,17.37,320.0,6400.0,3697.44,0,Current,,
61787,L73683,B,60,2017-06-15,12.74,15.39,572.6,10000.0,9850.56,0,Current,,
43731,L45614,B,36,2016-11-07,8.88,12.86,672.0,12000.0,9597.87,0,Current,,
33662,L33284,B,36,2016-06-06,10.2,14.21,420.0,7500.0,5051.07,0,Current,,
71235,L82911,B,60,2017-07-20,10.84,13.38,896.0,16000.0,16000.0,0,Current,,
10979,L9373,B,36,2015-07-07,9.28,12.82,300.0,6000.0,2177.77,0,Current,,
73550,L82976,C,60,2017-07-20,14.03,17.14,1316.0,20000.0,20000.0,0,Current,,
11503,L9790,AA,36,2015-07-15,6.39,8.45,450.0,15000.0,0.0,0,Matured,,
47479,L49915,C,36,2016-12-23,14.48,18.9,660.0,11000.0,8974.43,0,Current,,
10665,L9664,D,36,2015-07-13,25.21,29.93,240.0,4000.0,0.0,0,Matured,,
69384,L82462,E,60,2017-07-18,26.16,29.81,577.41,8500.0,8500.0,0,Current,,
51188,L54055,B,36,2017-02-07,8.46,12.47,840.0,15000.0,9469.4,0,Current,,
18478,L16668,A,36,2015-10-26,5.98,9.46,635.0,12700.0,865.66,0,Current,,
15005,L60933,B,60,2017-04-12,12.0,13.42,361.91,11500.0,11045.39,0,Current,,
68606,L76382,A,36,2017-06-27,8.46,12.43,2800.0,50000.0,48770.09,0,Current,,
16565,L14341,A,36,2015-09-28,6.53,10.01,500.0,10000.0,4094.79,0,Current,,
32826,L32717,B,36,2016-05-25,8.89,12.87,532.0,9500.0,6101.75,0,Current,,
43920,L80022,B,60,2017-07-11,13.12,16.33,546.4,8000.0,8000.0,0,Current,,
1551,L20828,A,36,2015-12-09,7.31,10.27,382.5,9000.0,4508.28,0,Current,,
57847,L61608,B,60,2017-04-17,13.79,16.41,560.0,10000.0,9644.97,0,Current,,
14999,L12673,B,36,2015-09-08,9.7,13.26,250.0,5000.0,2117.17,0,Current,,
40388,L41899,B,36,2016-09-27,9.35,13.34,168.0,3000.0,2479.55,66,Delinquent,,
4917,L4219,B,36,2015-02-23,12.38,15.99,1050.0,21000.0,5191.31,0,Current,,
57361,L63510,B,36,2017-04-26,9.72,13.68,448.0,8000.0,7419.56,0,Current,,
6876,L5587,D,36,2015-04-01,15.32,19.76,600.0,10000.0,0.0,180,Charged Off,5041.2,2017-06-03
16997,L14904,A,36,2015-10-05,7.57,11.07,600.0,12000.0,0.0,177,Charged Off,7553.7,2017-06-06
61712,L68640,B,60,2017-05-30,12.87,15.45,728.0,13000.0,12851.51,0,Current,,
52085,L54696,A,36,2017-02-14,6.63,10.56,599.2,10700.0,9333.59,0,Current,,
19671,L18078,B,36,2015-11-12,9.43,12.98,1000.0,20000.0,0.0,0,Matured,,
15581,L13835,A,36,2015-09-24,6.93,10.43,585.0,11700.0,4838.36,0,Current,,
34578,L35119,B,36,2016-07-01,8.73,12.71,840.0,15000.0,10426.45,0,Current,,
235,L360,B,36,2014-06-24,11.28,13.33,480.0,12000.0,0.0,0,Matured,,
64326,L70882,B,36,2017-06-05,9.55,13.37,639.6,12000.0,11350.84,0,Current,,
16628,L14553,D,36,2015-09-30,16.56,21.04,2100.0,35000.0,0.0,609,Charged Off,36568.13,2016-03-31
23255,L21986,B,36,2015-12-28,10.57,14.14,250.0,5000.0,2557.2,0,Current,,
40608,L41323,C,36,2016-09-22,12.39,16.75,1260.0,21000.0,15913.09,0,Current,,
50158,L52490,E,36,2017-01-23,25.01,29.74,114.0,1900.0,1676.06,0,Current,,
53154,L61752,E,60,2017-04-17,17.4,20.32,360.0,6000.0,5806.28,0,Current,,
9564,L7907,A,36,2015-06-04,7.71,11.22,400.0,8000.0,2393.69,0,Current,,
21413,L20399,B,36,2015-12-04,8.15,11.67,250.0,5000.0,2520.52,0,Current,,
28992,L28242,C,36,2016-03-15,12.5,16.11,215.0,4300.0,2343.24,0,Current,,
58551,L62470,C,36,2017-04-19,12.82,17.21,300.0,5000.0,4648.41,0,Current,,
56546,L63888,E,60,2017-04-28,17.87,20.82,1387.13,23000.0,22248.35,0,Current,,
64400,L70598,B,60,2017-06-02,12.56,15.84,422.28,6000.0,5816.84,0,Current,,
32926,L59617,B,60,2017-04-03,14.29,16.93,1148.0,20500.0,19295.72,0,Current,,
72828,L84128,C,60,2017-07-24,13.9,17.32,360.25,5000.0,5000.0,0,Current,,
66620,L72750,E,60,2017-06-13,26.55,29.76,108.0,1800.0,1784.79,0,Current,,
20056,L18635,C,36,2015-11-17,13.41,17.81,570.0,9500.0,0.0,0,Matured,,
41281,L42303,B,36,2016-09-30,8.42,12.39,812.0,14500.0,11210.37,0,Current,,
54641,L57804,A,60,2017-03-15,10.67,13.21,1176.0,21000.0,19922.22,0,Current,,
43043,L44422,D,36,2016-10-24,19.25,23.79,552.0,9200.0,7364.22,0,Current,,
45864,L47787,C,36,2016-11-30,13.61,18.0,300.0,5000.0,4040.68,0,Current,,
46653,L49485,B,36,2016-12-19,11.3,15.36,896.0,16000.0,12643.96,0,Current,,
39142,L39579,B,60,2016-08-29,14.08,16.7,112.0,2000.0,1757.27,0,Current,,
48223,L53505,D,36,2017-01-31,20.75,25.39,1032.0,17200.0,14970.12,0,Current,,
35468,L35385,E,36,2016-07-06,25.25,29.97,60.0,1000.0,745.59,0,Current,,
64229,L74902,E,60,2017-06-26,20.61,23.62,222.0,3700.0,3652.92,0,Current,,
69613,L77310,E,60,2017-07-03,26.57,29.79,342.0,5700.0,5700.0,0,Current,,
33908,L33526,D,36,2016-06-08,21.05,25.66,2250.0,37500.0,26924.04,0,Current,,
34529,L34823,B,36,2016-06-29,9.49,13.49,1120.0,20000.0,13378.27,0,Current,,
36176,L82763,E,60,2017-07-19,17.13,19.03,219.89,5500.0,5500.0,0,Current,,
60956,L65698,D,60,2017-05-09,15.53,18.4,180.0,3000.0,0.0,0,Matured,,
8830,L10090,B,36,2015-07-21,11.31,14.89,800.0,16000.0,0.0,0,Matured,,
62668,L69240,C,36,2017-05-26,13.12,17.32,372.06,6500.0,6142.75,0,Current,,
14671,L12428,D,36,2015-09-09,18.22,22.74,600.0,10000.0,0.0,0,Matured,,
43837,L46562,B,60,2016-11-21,12.54,15.11,1265.6,22600.0,20271.15,0,Current,,
56977,L61031,B,60,2017-04-12,11.71,14.27,2800.0,50000.0,47946.98,0,Current,,
9594,L7863,B,36,2015-06-03,9.15,12.69,400.0,8000.0,0.0,0,Matured,,
56981,L60688,D,36,2017-04-10,14.05,18.47,180.0,3000.0,2797.0,0,Current,,
59324,L66522,B,36,2017-05-18,9.08,13.34,297.75,5000.0,4756.15,0,Current,,
10652,L8901,A,36,2015-06-25,8.29,11.81,1250.0,25000.0,8180.02,0,Current,,
54156,L77335,D,60,2017-06-30,16.07,19.41,484.33,7000.0,6861.33,0,Current,,
50007,L52913,C,36,2017-01-26,12.93,17.32,120.0,2000.0,1716.81,0,Current,,
49623,L51843,B,60,2017-01-20,14.19,16.81,168.0,3000.0,2784.23,0,Current,,
4787,L4785,A,36,2015-03-12,7.26,10.76,950.0,19000.0,0.0,0,Matured,,
52012,L54655,A,36,2017-02-13,8.14,12.11,616.0,11000.0,9622.29,0,Current,,
41261,L42356,E,36,2016-09-30,25.21,29.93,576.0,9600.0,7828.18,0,Current,,
49956,L52992,C,36,2017-01-26,13.26,17.66,660.0,11000.0,9461.67,0,Current,,
33374,L33470,B,60,2016-06-07,13.65,16.26,364.0,6500.0,5420.87,0,Current,,
12396,L10425,D,36,2015-07-28,21.47,26.08,1524.0,25400.0,11321.6,0,Current,,
56286,L59916,B,36,2017-04-10,10.58,14.61,56.0,1000.0,976.16,52,Delinquent,,
72207,L80303,D,60,2017-07-12,15.8,18.93,1626.25,25000.0,24567.65,0,Current,,
57832,L61542,E,60,2017-04-14,26.55,29.76,156.0,2600.0,2548.38,0,Current,,
51897,L73009,C,60,2017-06-14,14.75,17.59,1290.0,21500.0,21191.09,0,Current,,
74116,L85443,A,60,2017-07-27,10.38,13.44,1005.75,15000.0,15000.0,0,Current,,
58185,L61932,D,60,2017-04-17,16.84,19.74,330.0,5500.0,5296.26,0,Current,,
11495,L13647,B,36,2015-09-18,10.27,13.84,800.0,16000.0,6715.55,0,Current,,
59022,L63157,B,36,2017-04-25,10.9,14.93,280.0,5000.0,4619.47,0,Current,,
46148,L48153,B,60,2016-12-05,13.17,15.76,336.0,6000.0,5483.82,0,Current,,
19164,L19105,A,36,2015-11-23,6.96,10.46,250.0,5000.0,2347.79,0,Current,,
44845,L46481,B,36,2016-11-16,10.38,14.4,560.0,10000.0,8033.73,0,Current,,
75217,L84582,C,36,2017-07-25,12.61,17.28,191.13,3000.0,3000.0,0,Current,,
14572,L14309,B,36,2015-09-28,9.65,13.2,950.0,19000.0,8039.99,0,Current,,
24908,L24621,B,36,2016-01-29,10.77,13.62,240.0,6000.0,0.0,0,Matured,,
1953,L1546,B,36,2014-10-14,10.09,13.65,750.0,15000.0,0.0,0,Matured,,
10076,L8992,B,36,2015-06-29,9.39,12.94,750.0,15000.0,0.0,0,Matured,,
8691,L7100,A,36,2015-05-14,6.98,10.47,1000.0,20000.0,5969.42,0,Current,,
53071,L56091,B,60,2017-02-27,14.51,17.12,560.0,10000.0,9405.26,0,Current,,
24917,L23508,D,36,2016-01-14,15.04,19.48,360.0,6000.0,3332.78,0,Current,,
16318,L14464,B,36,2015-09-30,9.59,13.14,1750.0,35000.0,15817.43,0,Current,,
44166,L45896,B,36,2016-11-14,9.62,13.62,560.0,10000.0,8015.64,0,Current,,
9406,L7710,AA,36,2015-05-29,5.57,7.62,1050.0,35000.0,0.0,0,Matured,,
71125,L78951,B,36,2017-07-07,10.25,15.49,144.1,2000.0,2000.0,0,Current,,
11076,L58741,B,36,2017-03-23,9.08,11.29,157.35,5000.0,4505.14,0,Current,,
21651,L20271,B,36,2015-12-03,10.38,13.95,475.0,9500.0,4851.69,0,Current,,
36492,L36756,B,36,2016-07-25,8.43,12.4,1008.0,18000.0,12869.9,0,Current,,
48717,L51223,B,36,2017-01-10,11.15,15.19,448.0,8000.0,6840.92,0,Current,,
22682,L21615,A,36,2015-12-21,7.18,10.69,1100.0,22000.0,10950.63,0,Current,,
62478,L67602,B,36,2017-05-18,10.39,14.56,347.28,6000.0,5704.74,0,Current,,
